Date first seen          Duration Proto      Src IP Addr:Port          Dst IP Addr:Port     Flags Tos  Packets    Bytes      pps      bps    Bpp Flows
2022-05-02 01:03:58.268     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:14:52.353     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:07:58.544     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:33:06.740     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:18:02.189     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:05:02.212     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:19:02.135     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:50:40.009     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:20:56.518     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:52:11.759     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 01:06:02.154     1.004 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   788581   1374     1
2022-05-02 00:59:50.441     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
2022-05-02 01:28:41.111     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
2022-05-02 01:15:55.297     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
2022-05-02 01:41:37.453     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
2022-05-02 01:42:45.635     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
2022-05-02 01:48:02.041     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
2022-05-02 01:49:36.061     1.006 UDP         10.0.0.254:50487 ->         10.0.0.1:9000  ........   0       72    98967       71   787013   1374     1
